数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297,,,,,,
股票代码,股票名称,交易日期,总热度(万),自选热度(万),关注粘性(万),所属概念
sh688981,中芯国际,2020-07-16,265.6372511842963,,84.869706,芯片概念
sh688981,中芯国际,2020-07-17,148.26740925095694,,51.57562,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-18,91.61981914963648,,8.596976,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-19,63.5606434897339,,14.694026,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-20,105.12104597173428,,68.480332,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-21,65.32691810378948,,50.774252,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-22,43.66547580123154,,48.818523,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-23,31.63533744973716,,44.997286,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-24,32.9471473654743,,50.714603,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-25,34.94951455912079,,6.796571,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-26,38.756477017950765,,13.7885,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-27,29.411474084348207,,43.347608,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-28,29.80506780476092,,52.84191,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-29,23.87537086322465,,43.388872,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-30,26.239512162836004,,46.312541,芯片概念、中芯国际概念
sh688981,中芯国际,2020-07-31,45.75464582471504,,59.575854,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-01,40.232914405242006,,9.696632,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-02,31.100178176789736,,14.556976,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-03,31.71971970107508,,51.154303,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-04,20.439276582922275,,40.955774,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-05,35.93068656598792,,61.496667,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-06,26.58970052465704,,39.9965,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-07,29.06739825929481,,49.5668,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-08,29.406209600622983,,7.779278,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-09,26.27744599593579,,15.254299,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-10,21.331479972229705,,47.020346,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-11,18.231496650815675,,45.952565,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-12,14.631096264803784,,44.791129,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-13,14.578775257412556,,47.340565,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-14,11.853458534572017,,41.140486,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-15,12.926002938956383,,7.585284,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-16,11.041664859441388,,15.057753,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-17,14.722495289813894,,50.085792,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-18,14.665112046236304,,48.74213,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-19,14.871609187234991,,47.430906,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-20,16.375597723026107,,48.448574,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-21,11.737295463436736,,39.505168,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-22,20.621759311221684,,8.224634,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-23,13.431944474641003,,10.086078,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-24,12.57668764864692,,44.149248,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-25,11.466405776530308,,43.904884,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-26,29.21469235723857,,58.780905,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-27,25.92020553189437,,51.044321,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-28,18.84820646686848,,43.094883,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-29,19.06718888087756,,7.753518,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-30,14.920400698390976,,13.842162,芯片概念、中芯国际概念
sh688981,中芯国际,2020-08-31,13.262392350887456,,45.432942,芯片概念、中芯国际概念
sh688981,中芯国际,2020-09-01,13.90831159195983,,47.258483,芯片概念、中芯国际概念
sh688981,中芯国际,2020-09-02,13.303027805032896,,48.304807,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-03,20.4643022644123,,53.643162,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-04,21.48031893491496,,54.390477,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-05,60.64577787902522,,9.89986,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-06,49.11863177561597,,15.503749,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-07,65.87077939229489,,65.627874,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-08,23.80376156725565,,35.389317,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-09,23.7926264094408,,48.474281,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-10,18.596571908217577,,45.352508,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-11,23.11918212018416,,52.97869,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-12,21.27303996298085,,6.889454,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-13,21.761550134251284,,14.801468,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-14,13.90492071352744,,40.946408,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-15,25.882453625361915,,59.693303,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-16,21.56444326930228,,47.707835,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-17,20.853326151434825,,49.749395,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-18,12.619789437227276,,38.59824,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-19,14.421209896471044,,6.92877,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-20,12.791463543637272,,14.224937,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-21,12.061956993647312,,45.364924,芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2020-09-22,11.637918008554108,,46.78809,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-23,10.681877840072945,,43.386203,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-24,10.387676628443486,,40.071129,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-25,9.99082159617734,,40.060345,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-26,18.168462966216048,,6.866663,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-27,80.92910533741268,,22.992131,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-28,50.90347459687312,,58.784875,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-29,19.16985503675112,,32.488034,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-09-30,14.213755925396043,,36.6306,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-01,19.94766835818668,,4.796172,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-02,18.64884125617524,,10.884707,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-03,17.511345368073755,,9.350334,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-04,49.12581588820638,,13.296877,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-05,118.84154143354564,,24.818449,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-06,79.1743867627278,,21.25881,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-07,47.15449140239265,,18.097031,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-08,28.8998143494258,,21.223565,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-09,15.70674434696316,,52.923153,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-10,15.27770228400734,,6.14459,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-11,12.487919843714671,,11.479417,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-12,40.943760663441545,,67.897865,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-14,10.691745338256728,,38.143482,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-15,26.27849197513622,,62.583507,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-16,19.890522652682066,,42.992703,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-17,16.822169096101433,,5.955786,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-18,13.971538371154969,,14.280701,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-19,26.944040178772337,,56.911029,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-20,13.151582975180178,,33.158014,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-21,12.912739863817643,,46.459922,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-22,13.071721726238332,,47.562652,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-23,10.281708246671643,,38.576877,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-24,12.849946496809496,,5.801387,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-25,11.607444223659297,,12.981697,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-26,16.34195925088611,,46.645589,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-27,12.97948923728854,,38.421739,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-28,12.028741675442635,,44.982231,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-29,17.04319874818958,,52.44807,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-30,35.572621187480365,,63.51866,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-10-31,26.196793471262875,,6.354565,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-01,26.321995508625623,,14.841521,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-02,18.96705235013665,,39.433294,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-03,21.761009902500064,,54.32899,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-04,15.859974648752427,,39.990428,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-05,15.43780407838474,,54.381246,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-06,12.656068939923376,,41.279742,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-07,12.959610317212652,,7.641518,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-08,14.126103827987029,,17.255677,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-09,22.44907935185432,,56.720459,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-10,12.19552682550344,,32.398617,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-11,21.42345016433988,,55.175482,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-12,17.01680009271431,,44.697647,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-13,12.293121944243836,,36.856061,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-14,10.96644936491848,,6.583088,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-15,9.456188757890272,,15.615606,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-16,8.539392243291807,,45.174861,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-17,11.50652858537518,,51.012489,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-19,7.469177992778717,,39.613072,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-20,7.429906800086154,,39.608951,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-21,7.1731091721752325,,6.197006,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-22,7.357610132429261,,15.143075,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-23,7.427785440790736,,43.83695,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-24,8.370079652322206,,46.615721,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-25,7.043409270211964,,35.765036,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-26,9.676749797851372,,44.682262,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-27,7.906365038283946,,43.042468,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-28,8.550996087637403,,6.866081,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-29,7.555948694038276,,14.501048,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-11-30,11.302279361409015,,48.681681,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-01,8.896029806438454,,39.127078,芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2020-12-02,14.099507007613148,,53.098431,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-03,6.864894895424246,,27.495773,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-04,20.708730973544785,,55.331254,芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2020-12-05,34.30531849527831,,8.354907,芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2020-12-06,26.08698995617011,,14.278467,芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2020-12-07,21.55370142668073,,51.72761,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-08,11.54222241771273,,27.777505,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-09,9.13001029488322,,37.559839,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-10,10.736048616714044,,46.440078,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-11,10.071404051052935,,39.971552,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-12,9.125523538751697,,6.483281,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-13,8.777464379084678,,16.276153,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-14,8.290679338032833,,42.458475,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-15,12.026486568885176,,51.678693,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-16,50.19012273472337,,72.213798,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-17,23.346515400964616,,37.55025,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-18,16.29548392155993,,37.525527,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-19,28.23226367865052,,7.512407,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-20,25.376612824108463,,15.059034,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-21,14.423041923400865,,46.69453,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-22,12.47993013714498,,45.131255,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-23,10.466822247302066,,40.042999,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-24,8.139404537685767,,39.844768,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-25,7.6381273207505584,,41.605083,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-26,8.628397735769022,,7.180029,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-27,7.920252626564985,,13.82216,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-28,8.91162590674337,,44.377072,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-29,7.406882512711312,,41.134965,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-30,24.398604161080144,,63.569026,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2020-12-31,15.152330699700936,,34.833161,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-01,16.532054992205435,,6.931544,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-02,15.021450238330049,,13.381614,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-03,12.383987386434056,,16.634533,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-04,10.69219777801338,,47.669235,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-05,9.458000819577538,,43.69646,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-06,17.093907713387523,,55.878691,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-07,11.970115174683349,,36.671556,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-08,17.982352973861957,,50.369953,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-09,18.198386750496823,,8.820887,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-10,25.299795353107864,,19.095599,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-11,19.899079920419656,,43.135435,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-12,12.654806096622089,,35.253305,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-13,10.205000017597138,,42.800002,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-14,18.263707174417807,,55.400036,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-15,16.217594187369293,,37.600104,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-16,14.026432381804938,,8.732953,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-17,13.56580845639657,,17.729542,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-18,14.463221583592006,,46.788971,芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-19,11.692634590120766,,39.868122,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-20,11.464084411205992,,40.534926,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-21,10.446368317977951,,43.803926,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-22,12.095088972380228,,44.463677,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-23,15.236476639957028,,10.160436,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-24,12.824499141042924,,15.07032,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-25,11.05951722519822,,43.111879,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-26,15.410609909275506,,49.185806,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-27,10.465894266749808,,35.339894,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-28,8.224416067619249,,40.318575,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-29,8.72367790995807,,46.440791,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-30,8.59360984743661,,8.410799,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-01-31,10.698828546934534,,18.111475,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-01,7.611919520847459,,42.459362,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-02,8.214508845772562,,41.299937,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-03,10.655981236950968,,49.715162,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-04,13.561477180828415,,42.601548,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-05,19.3819606764292,,45.135799,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-06,21.105762107094588,,8.020993,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-07,15.869601091803403,,12.68267,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-08,9.830710022323016,,39.696616,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-09,10.835817360057671,,47.235708,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-10,9.074144834368088,,39.847088,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-11,13.850251496784033,,7.414215,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-12,16.103470281832927,,12.439525,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-13,14.852854646760107,,14.034925,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-14,14.657047040948132,,13.946692,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-15,12.35076765209112,,13.845117,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-16,15.92841231967406,,19.573901,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-17,13.766666297964782,,23.390132,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-18,22.96130441698844,,64.198192,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-19,9.626604308373834,,27.055032,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-20,10.688059988759935,,8.878959,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-21,10.214912217665749,,16.416806,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-22,8.65344932412499,,46.001608,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-23,7.53314594297111,,40.628807,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-24,8.29051525398848,,45.725964,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-25,7.2087157876227455,,35.572881,同花顺漂亮100、芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2021-02-26,6.688975911729896,,40.659072,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-27,8.846639785424978,,7.819254,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-02-28,8.86254703390088,,14.987952,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-01,12.48237527320438,,48.549806,同花顺漂亮100、芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2021-03-02,15.473694727497346,,48.443414,同花顺漂亮100、芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2021-03-03,10.398207783186315,,33.803876,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-04,25.85471027003196,,60.588066,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-05,9.73612954325721,,23.685651,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-06,10.081356310638132,,6.53392,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-07,9.321065061685028,,14.696258,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-08,8.164510901698002,,42.920013,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-09,8.299012241623005,,43.758341,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-10,8.11231278425472,,40.717897,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-11,18.97017448550641,,57.615778,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-12,9.02812341922918,,26.58438,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-13,9.867317604532216,,6.492039,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-14,8.923294018571834,,14.512421,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-15,7.749333060820862,,41.792128,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-16,7.568682078435509,,42.139419,同花顺漂亮100、芯片概念、国家大基金持股、中芯国际概念
sh688981,中芯国际,2021-03-17,7.4359871831906545,,43.344313,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-18,7.965607327024146,,41.246472,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-19,6.106990369537371,,34.744484,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-20,7.136286401039162,,6.339405,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-21,7.43500902250873,,15.181671,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-22,5.307421947205742,,39.075262,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-23,6.416580328043319,,45.477467,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-24,5.670281420663708,,36.783265,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-25,7.161004935185899,,42.171508,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
sh688981,中芯国际,2021-03-26,5.929236513103375,,40.510132,同花顺漂亮100、芯片概念、中芯国际概念、国家大基金持股
